CustomerID,TotalOrders,TotalRevenue,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
14427,4,1263.52,2011-10-20 14:23:00,49,4,3,4,434,Loyal Customers
14428,5,1224.06,2011-12-02 13:17:00,6,5,4,4,544,Champions
14429,1,516.28,2010-11-01 10:08:00,403,2,1,2,212,Others
14430,3,1220.9,2010-07-16 11:35:00,511,1,3,3,133,Others
14431,4,2614.2,2011-02-10 10:40:00,302,2,3,4,234,At Risk
14432,6,2248.5,2011-11-30 08:04:00,9,5,4,4,544,Champions
14433,1,280.7,2010-08-31 12:35:00,465,1,1,1,111,Others
14434,6,1372.8,2011-11-18 08:56:00,21,4,4,4,444,Champions
14435,1,90.42,2010-07-26 12:33:00,501,1,1,1,111,Others
14436,2,271.70000000000005,2011-09-02 10:13:00,98,3,2,1,321,Others
14437,5,873.34,2010-12-09 09:27:00,365,2,4,3,243,Others
14438,1,131.9,2011-02-06 14:56:00,305,2,1,1,211,Others
14439,5,9443.04,2011-01-24 11:39:00,319,2,4,5,245,At Risk
14440,13,5982.03,2011-12-01 15:42:00,7,5,5,5,555,Champions
14441,11,4611.6900000000005,2011-12-09 09:07:00,0,5,5,5,555,Champions
14442,7,5367.0199999999995,2011-05-19 11:36:00,204,2,4,5,245,At Risk
14443,5,2082.97,2011-10-17 10:10:00,53,4,4,4,444,Champions
14444,1,120.44,2010-09-09 18:56:00,455,1,1,1,111,Others
14445,1,221.65,2010-09-10 11:09:00,455,1,1,1,111,Others
14446,5,1200.28,2011-12-09 11:34:00,0,5,4,3,543,Loyal Customers
14447,6,1711.73,2011-11-21 08:28:00,18,5,4,4,544,Champions
14448,2,375.35,2011-11-30 13:50:00,8,5,2,2,522,Potential Loyalists
14449,8,2230.96,2011-11-21 12:06:00,18,5,4,4,544,Champions
14450,7,1128.44,2011-06-12 10:46:00,180,3,4,3,343,Loyal Customers
14451,12,3258.68,2011-10-10 13:38:00,59,3,5,5,355,Loyal Customers
14452,4,658.95,2011-11-29 12:06:00,10,5,3,3,533,Loyal Customers
14453,1,119.93,2011-06-02 14:15:00,189,2,1,1,211,Others
14454,5,977.3,2010-11-28 13:26:00,375,2,4,3,243,Others
14455,4,617.72,2010-10-03 15:48:00,431,1,3,3,133,Others
14456,9,3017.28,2011-12-04 13:59:00,4,5,5,5,555,Champions
14457,1,113.64,2011-02-02 09:39:00,310,2,1,1,211,Others
14458,1,228.07,2010-11-24 12:43:00,380,2,1,1,211,Others
14459,2,5375.741,2011-07-07 13:35:00,154,3,2,5,325,Others
14460,9,1093.5,2011-08-21 14:19:00,109,3,5,3,353,Loyal Customers
14461,13,6676.91,2011-07-14 17:11:00,147,3,5,5,355,Loyal Customers
14462,12,2242.81,2011-10-04 15:55:00,65,3,5,4,354,Loyal Customers
14463,4,786.5699999999999,2011-09-02 15:20:00,97,3,3,3,333,Loyal Customers
14464,2,111.0,2010-05-20 18:00:00,567,1,2,1,121,Others
14465,11,3925.85,2011-04-07 12:38:00,246,2,5,5,255,At Risk
14466,13,4267.15,2011-11-10 14:07:00,28,4,5,5,455,Champions
14467,12,2203.2400000000002,2011-11-22 12:48:00,17,5,5,4,554,Champions
14468,1,204.24,2009-12-06 12:21:00,733,1,1,1,111,Others
14469,4,2093.46,2010-10-19 14:30:00,415,1,3,4,134,At Risk
14470,3,712.04,2011-11-28 10:31:00,11,5,3,3,533,Loyal Customers
14471,2,400.95,2010-04-27 17:12:00,590,1,2,2,122,Others
14472,9,2118.72,2011-08-28 11:01:00,103,3,5,4,354,Loyal Customers
14473,2,234.34000000000003,2011-09-26 15:10:00,73,3,2,1,321,Others
14474,2,1258.8899999999999,2011-10-24 13:26:00,45,4,2,4,424,Potential Loyalists
14475,4,1151.15,2011-09-29 10:46:00,71,3,3,3,333,Loyal Customers
14476,1,193.0,2011-03-27 15:39:00,256,2,1,1,211,Others
14477,7,1969.6,2011-11-20 11:11:00,19,4,4,4,444,Champions
14478,4,1276.66,2010-11-22 15:29:00,381,2,3,4,234,At Risk
14479,4,1124.71,2011-03-31 09:07:00,253,2,3,3,233,Others
14480,4,1299.52,2011-11-28 16:35:00,10,5,3,4,534,Loyal Customers
14481,5,2284.69,2011-06-28 10:38:00,164,3,4,4,344,Loyal Customers
14482,12,4306.72,2011-11-21 13:14:00,17,5,5,5,555,Champions
14483,2,257.1,2011-03-03 10:26:00,281,2,2,1,221,Others
14484,4,1070.98,2011-10-20 14:11:00,49,4,3,3,433,Loyal Customers
14485,1,162.8,2011-11-01 12:25:00,38,4,1,1,411,Potential Loyalists
14486,2,175.5,2010-07-16 09:42:00,511,1,2,1,121,Others
14487,7,1266.27,2011-11-13 12:17:00,26,4,4,4,444,Champions
14488,1,1064.28,2011-10-03 09:30:00,67,3,1,3,313,Others
14489,4,1574.93,2011-05-16 14:51:00,206,2,3,4,234,At Risk
14490,2,1273.47,2010-10-29 15:04:00,405,2,2,4,224,At Risk
14491,2,340.93,2011-06-17 15:22:00,174,3,2,2,322,Others
14492,7,1921.91,2010-10-05 13:21:00,429,1,4,4,144,At Risk
14493,10,5087.86,2011-12-02 16:14:00,6,5,5,5,555,Champions
14494,3,401.46,2011-11-14 09:21:00,25,4,3,2,432,Others
14495,3,174.8,2011-10-20 12:28:00,50,4,3,1,431,Others
14496,7,2363.89,2011-02-01 09:01:00,311,2,4,4,244,At Risk
14497,2,697.0600000000001,2011-02-03 17:01:00,308,2,2,3,223,Others
14498,10,3900.83,2011-10-28 12:09:00,42,4,5,5,455,Champions
14499,7,2101.79,2011-11-13 13:01:00,25,4,4,4,444,Champions
14500,3,356.85,2011-09-12 16:45:00,87,3,3,2,332,Others
14501,2,251.21,2011-06-09 12:02:00,183,3,2,1,321,Others
14502,11,2429.83,2011-11-20 11:50:00,19,4,5,4,454,Champions
14503,6,3543.26,2011-12-06 13:30:00,2,5,4,5,545,Champions
14504,4,673.26,2011-10-23 16:00:00,46,4,3,3,433,Loyal Customers
14505,19,11879.08,2011-11-22 15:45:00,16,5,5,5,555,Champions
14506,7,2960.25,2011-11-22 13:02:00,16,5,4,5,545,Champions
14507,11,3216.7400000000002,2011-11-16 12:21:00,23,4,5,5,455,Champions
14508,5,822.92,2011-11-17 19:48:00,21,4,4,3,443,Loyal Customers
14509,1,110.95,2010-06-23 13:21:00,533,1,1,1,111,Others
14510,3,979.85,2010-11-29 12:46:00,375,2,3,3,233,Others
14511,5,1314.81,2011-11-28 17:05:00,10,5,4,4,544,Champions
14512,7,1215.97,2011-06-05 12:39:00,187,3,4,3,343,Loyal Customers
14513,6,788.01,2011-08-31 11:25:00,100,3,4,3,343,Loyal Customers
14514,9,4380.04,2011-10-09 16:05:00,60,3,5,5,355,Loyal Customers
14515,12,3724.06,2011-11-22 11:37:00,17,5,5,5,555,Champions
14516,1,151.17,2010-07-11 14:07:00,515,1,1,1,111,Others
14517,2,330.45,2011-11-06 14:20:00,32,4,2,2,422,Potential Loyalists
14518,1,174.37,2011-10-06 14:43:00,63,3,1,1,311,Others
14519,2,203.14,2010-01-25 11:18:00,683,1,2,1,121,Others
14520,2,270.6,2011-12-08 09:46:00,1,5,2,1,521,Potential Loyalists
14521,1,199.45000000000002,2010-08-05 16:35:00,490,1,1,1,111,Others
14522,8,1748.42,2011-11-15 13:24:00,23,4,4,4,444,Champions
14523,1,241.09,2011-08-23 13:13:00,107,3,1,1,311,Others
14524,13,2909.86,2011-11-08 12:29:00,31,4,5,4,454,Champions
14525,17,8026.54,2011-11-20 11:37:00,19,4,5,5,455,Champions
14526,1,258.65,2010-11-15 13:32:00,388,2,1,1,211,Others
14527,122,27246.88,2011-12-07 12:19:00,2,5,5,5,555,Champions
14528,1,364.21999999999997,2011-11-02 17:09:00,36,4,1,2,412,Potential Loyalists
14529,3,578.61,2011-10-10 15:27:00,59,3,3,2,332,Others
14530,16,6088.87,2011-11-14 10:38:00,25,4,5,5,455,Champions
14531,1,376.34,2010-08-17 10:16:00,479,1,1,2,112,Others
14532,11,3845.78,2011-04-17 13:05:00,235,2,5,5,255,At Risk
14533,11,3466.37,2011-11-15 12:05:00,24,4,5,5,455,Champions
14534,26,6187.66,2011-12-07 12:19:00,2,5,5,5,555,Champions
14535,9,5973.2300000000005,2011-10-10 15:39:00,59,3,5,5,355,Loyal Customers
14536,1,170.95,2011-03-25 12:21:00,259,2,1,1,211,Others
14537,2,641.4,2011-10-13 10:54:00,57,4,2,3,423,Potential Loyalists
14538,5,1370.8400000000001,2011-10-06 10:31:00,64,3,4,4,344,Loyal Customers
14539,2,537.48,2011-11-24 09:50:00,15,5,2,2,522,Potential Loyalists
14540,11,3709.64,2011-11-30 10:15:00,9,5,5,5,555,Champions
14541,14,2491.38,2011-10-12 10:08:00,58,4,5,4,454,Champions
14542,1,103.25,2011-06-07 08:19:00,185,3,1,1,311,Others
14543,39,14587.87,2011-11-11 12:45:00,28,4,5,5,455,Champions
14544,3,2938.53,2011-11-15 15:06:00,23,4,3,5,435,Loyal Customers
14545,1,349.25,2010-02-03 15:23:00,673,1,1,2,112,Others
14546,11,5184.84,2011-12-04 13:00:00,4,5,5,5,555,Champions
14547,8,3974.75,2011-12-06 11:06:00,3,5,4,5,545,Champions
14548,9,2541.29,2011-07-12 12:19:00,150,3,5,4,354,Loyal Customers
14549,4,913.6,2011-02-01 13:47:00,310,2,3,3,233,Others
14550,4,1345.06,2011-11-29 12:12:00,10,5,3,4,534,Loyal Customers
14551,7,878.09,2011-11-21 13:36:00,17,5,4,3,543,Loyal Customers
14552,3,507.93,2011-07-11 12:49:00,151,3,3,2,332,Others
14553,9,1818.6,2011-11-20 13:20:00,18,5,5,4,554,Champions
14554,4,2279.4900000000002,2011-11-29 16:44:00,9,5,3,4,534,Loyal Customers
14555,6,2304.03,2011-10-13 16:24:00,56,4,4,4,444,Champions
14556,3,815.69,2010-04-22 14:57:00,595,1,3,3,133,Others
14557,1,788.38,2011-09-15 15:48:00,84,3,1,3,313,Others
14558,3,655.5,2010-02-23 12:51:00,653,1,3,3,133,Others
14559,1,75.6,2010-11-14 16:05:00,389,2,1,1,211,Others
14560,44,6114.03,2011-12-02 15:22:00,6,5,5,5,555,Champions
14561,3,1080.76,2011-09-25 12:39:00,75,3,3,3,333,Loyal Customers
14562,26,6638.150000000001,2011-12-06 11:05:00,3,5,5,5,555,Champions
14563,2,640.54,2010-07-18 12:01:00,509,1,2,3,123,Others
14564,2,2605.62,2010-10-01 09:02:00,434,1,2,4,124,At Risk
14565,5,3859.2200000000003,2011-09-05 09:07:00,95,3,4,5,345,Loyal Customers
14566,4,4092.0,2011-08-21 11:05:00,110,3,3,5,335,Loyal Customers
14567,2,1530.3600000000001,2011-10-14 10:21:00,56,4,2,4,424,Potential Loyalists
14568,1,919.7,2010-09-30 17:15:00,434,1,1,3,113,Others
14569,4,597.3299999999999,2011-12-08 14:58:00,0,5,3,2,532,Others
14570,3,613.75,2011-03-04 10:58:00,280,2,3,3,233,Others
14571,1,160.0,2010-10-10 15:06:00,424,1,1,1,111,Others
14572,11,5526.88,2011-12-06 14:40:00,2,5,5,5,555,Champions
14573,13,2163.12,2011-06-13 11:15:00,179,3,5,4,354,Loyal Customers
14574,1,143.70000000000002,2009-12-07 12:42:00,732,1,1,1,111,Others
14575,1,420.22,2010-08-08 14:51:00,487,1,1,2,112,Others
14576,1,35.400000000000006,2010-12-02 17:51:00,371,2,1,1,211,Others
14577,7,1364.15,2011-11-27 12:47:00,12,5,4,4,544,Champions
14578,1,168.63,2011-12-06 17:18:00,2,5,1,1,511,Potential Loyalists
14579,1,105.56,2010-10-03 14:36:00,431,1,1,1,111,Others
14580,1,14.850000000000001,2010-07-09 15:20:00,517,1,1,1,111,Others
14581,2,409.65,2011-11-23 12:39:00,16,5,2,2,522,Potential Loyalists
14582,1,114.11,2011-10-30 11:56:00,40,4,1,1,411,Potential Loyalists
14583,8,1660.29,2011-12-04 12:32:00,5,5,4,4,544,Champions
14584,8,1738.16,2011-06-23 18:33:00,168,3,4,4,344,Loyal Customers
14585,5,1143.27,2011-10-20 14:33:00,49,4,4,3,443,Loyal Customers
14586,1,237.36,2011-03-08 10:04:00,276,2,1,1,211,Others
14587,9,1580.29,2011-11-21 11:34:00,18,5,5,4,554,Champions
14588,1,135.39,2010-05-10 15:08:00,577,1,1,1,111,Others
14589,1,39.75,2010-12-03 11:42:00,371,2,1,1,211,Others
14590,20,2993.37,2010-10-11 12:06:00,424,1,5,5,155,At Risk
14591,4,1320.21,2011-11-24 13:57:00,14,5,3,4,534,Loyal Customers
14592,3,557.94,2011-11-04 16:35:00,34,4,3,2,432,Others
14593,12,3665.5299999999997,2011-11-18 12:48:00,21,4,5,5,455,Champions
14594,2,363.33,2011-12-02 13:28:00,6,5,2,2,522,Potential Loyalists
14595,8,2164.45,2011-11-20 12:12:00,19,4,4,4,444,Champions
14596,1,222.22000000000003,2010-03-23 12:13:00,626,1,1,1,111,Others
14597,6,2184.63,2011-11-28 13:13:00,10,5,4,4,544,Champions
14598,2,384.04,2011-10-26 13:19:00,43,4,2,2,422,Potential Loyalists
14599,2,457.89,2010-11-14 14:49:00,389,2,2,2,222,Others
14600,2,865.1700000000001,2011-02-07 09:48:00,305,2,2,3,223,Others
14601,1,213.96,2011-11-29 09:48:00,10,5,1,1,511,Potential Loyalists
14602,1,205.35999999999999,2010-02-21 15:47:00,655,1,1,1,111,Others
14603,1,660.0,2011-03-10 10:27:00,274,2,1,3,213,Others
14604,1,143.85999999999999,2010-03-16 13:00:00,632,1,1,1,111,Others
14605,4,921.5600000000001,2010-11-30 14:07:00,373,2,3,3,233,Others
14606,192,29951.37,2011-12-08 19:28:00,0,5,5,5,555,Champions
14607,22,23763.13,2011-11-24 10:35:00,15,5,5,5,555,Champions
14608,11,3352.94,2011-12-05 16:52:00,3,5,5,5,555,Champions
14609,10,1486.2,2011-09-28 12:54:00,71,3,5,4,354,Loyal Customers
14610,2,24.35,2010-11-09 10:58:00,395,2,2,1,221,Others
14611,2,604.3299999999999,2010-09-22 09:19:00,443,1,2,2,122,Others
14612,1,877.7,2010-10-20 16:01:00,414,1,1,3,113,Others
14613,1,76.32000000000001,2010-01-28 13:02:00,679,1,1,1,111,Others
14614,1,295.13,2010-11-18 13:04:00,385,2,1,2,212,Others
14615,5,951.76,2010-11-10 13:36:00,393,2,4,3,243,Others
14616,5,527.78,2011-04-11 09:54:00,242,2,4,2,242,Others
14617,2,190.47000000000003,2010-11-02 11:41:00,402,2,2,1,221,Others
14618,7,1342.32,2011-11-30 13:45:00,8,5,4,4,544,Champions
14619,2,1291.24,2011-04-08 07:37:00,245,2,2,4,224,At Risk
14620,2,412.78000000000003,2011-05-18 11:58:00,205,2,2,2,222,Others
14621,9,3000.57,2011-12-08 16:22:00,0,5,5,5,555,Champions
14622,1,320.58000000000004,2011-06-08 12:42:00,184,3,1,2,312,Others
14623,10,2016.98,2011-11-07 13:56:00,31,4,5,4,454,Champions
14624,6,814.07,2011-10-13 13:44:00,56,4,4,3,443,Loyal Customers
14625,11,4497.88,2011-05-27 15:32:00,195,2,5,5,255,At Risk
14626,11,5410.92,2011-11-16 10:37:00,23,4,5,5,455,Champions
14627,1,462.75,2010-11-25 16:32:00,378,2,1,2,212,Others
14628,5,1998.0,2011-09-09 14:58:00,90,3,4,4,344,Loyal Customers
14629,2,955.26,2011-12-05 16:55:00,3,5,2,3,523,Potential Loyalists
14630,1,338.65,2010-08-12 16:38:00,483,1,1,2,112,Others
14631,6,2025.69,2011-10-20 11:17:00,50,4,4,4,444,Champions
14632,1,114.56,2011-03-22 08:49:00,262,2,1,1,211,Others
14633,1,344.90000000000003,2011-03-18 17:07:00,265,2,1,2,212,Others
14634,4,2124.46,2010-09-28 10:40:00,437,1,3,4,134,At Risk
14635,1,215.22,2010-09-12 10:47:00,453,1,1,1,111,Others
14636,2,609.85,2011-11-03 16:12:00,35,4,2,3,423,Potential Loyalists
14637,1,106.67999999999999,2010-01-31 15:52:00,676,1,1,1,111,Others
14638,1,443.6,2011-10-20 10:10:00,50,4,1,2,412,Potential Loyalists
14639,9,4978.96,2011-10-18 15:06:00,51,4,5,5,455,Champions
14640,10,3649.36,2011-11-15 13:07:00,23,4,5,5,455,Champions
14641,1,110.46,2011-11-18 10:42:00,21,4,1,1,411,Potential Loyalists
14642,1,96.12,2011-10-12 11:08:00,58,4,1,1,411,Potential Loyalists
14643,5,1679.89,2011-06-22 14:41:00,169,3,4,4,344,Loyal Customers
14644,7,2247.72,2011-10-03 08:30:00,67,3,4,4,344,Loyal Customers
14645,3,876.89,2011-07-06 09:15:00,156,3,3,3,333,Loyal Customers
14646,151,528602.52,2011-12-08 12:12:00,1,5,5,5,555,Champions
14647,2,506.04,2011-05-22 13:40:00,200,2,2,2,222,Others
14648,15,4466.65,2010-10-19 13:12:00,415,1,5,5,155,At Risk
14649,9,3651.19,2011-12-05 12:30:00,4,5,5,5,555,Champions
14650,1,62.5,2010-04-29 20:27:00,588,1,1,1,111,Others
14651,9,2025.52,2011-10-03 15:52:00,66,3,5,4,354,Loyal Customers
14652,1,114.18,2011-09-23 14:21:00,76,3,1,1,311,Others
14653,12,3593.06,2011-12-08 13:45:00,0,5,5,5,555,Champions
14654,1,246.86,2009-12-01 12:57:00,737,1,1,1,111,Others
14655,7,3878.51,2011-12-01 16:28:00,7,5,4,5,545,Champions
14656,5,790.0,2011-06-23 13:51:00,168,3,4,3,343,Loyal Customers
14657,6,1450.19,2011-11-22 12:47:00,17,5,4,4,544,Champions
14658,2,247.15,2011-12-04 15:35:00,4,5,2,1,521,Potential Loyalists
14659,9,2529.93,2011-12-01 12:17:00,8,5,5,4,554,Champions
14660,2,285.74,2011-09-14 11:34:00,86,3,2,2,322,Others
14661,1,107.95,2011-11-13 11:51:00,26,4,1,1,411,Potential Loyalists
14662,7,1376.43,2011-11-11 12:13:00,28,4,4,4,444,Champions
14663,2,490.6,2010-10-05 13:21:00,429,1,2,2,122,Others
14664,2,636.24,2011-11-20 10:59:00,19,4,2,3,423,Potential Loyalists
14665,7,2749.65,2011-10-10 09:14:00,60,3,4,4,344,Loyal Customers
14666,1,195.25,2011-11-15 12:57:00,23,4,1,1,411,Potential Loyalists
14667,54,20395.34,2011-11-29 11:30:00,10,5,5,5,555,Champions
14668,1,111.63,2010-09-20 15:03:00,444,1,1,1,111,Others
14669,7,3216.78,2011-04-12 11:43:00,241,2,4,5,245,At Risk
14670,3,583.33,2011-03-04 14:13:00,279,2,3,2,232,Others
14671,2,1127.45,2010-06-08 13:39:00,548,1,2,3,123,Others
14672,4,1113.14,2011-04-19 10:19:00,234,2,3,3,233,Others
14673,7,3037.32,2011-12-06 14:31:00,2,5,4,5,545,Champions
14674,1,173.66,2010-07-18 14:25:00,508,1,1,1,111,Others
14675,2,1015.58,2011-11-23 12:58:00,15,5,2,3,523,Potential Loyalists
14676,12,8356.79,2011-11-08 13:29:00,30,4,5,5,455,Champions
14677,1,184.91,2010-04-26 09:48:00,592,1,1,1,111,Others
14678,1,403.39,2010-05-09 14:32:00,578,1,1,2,112,Others
14679,3,1289.44,2010-11-23 11:51:00,381,2,3,4,234,At Risk
14680,58,55688.5,2011-11-14 16:59:00,24,4,5,5,455,Champions
14681,6,875.1500000000001,2011-09-29 15:52:00,70,3,4,3,343,Loyal Customers
14682,6,1514.81,2011-06-05 12:12:00,187,3,4,4,344,Loyal Customers
14683,1,146.56,2010-04-30 17:18:00,587,1,1,1,111,Others
14684,6,1430.03,2011-11-14 11:33:00,25,4,4,4,444,Champions
14685,8,4536.64,2010-05-12 13:08:00,575,1,4,5,145,At Risk
14686,5,852.53,2010-10-21 18:31:00,413,1,4,3,143,Others
14687,3,1402.06,2011-08-25 11:59:00,106,3,3,4,334,Loyal Customers
14688,28,7190.42,2011-12-02 12:26:00,7,5,5,5,555,Champions
14689,1,112.8,2011-05-15 11:22:00,208,2,1,1,211,Others
14690,4,777.68,2011-10-26 15:39:00,43,4,3,3,433,Loyal Customers
14691,5,2114.33,2011-11-09 12:30:00,30,4,4,4,444,Champions
14692,12,1715.1399999999999,2011-07-25 15:08:00,136,3,5,4,354,Loyal Customers
14693,7,1165.36,2011-03-20 12:50:00,264,2,4,3,243,Others
14694,1,244.31,2010-04-01 19:46:00,616,1,1,1,111,Others
14695,3,1534.22,2010-07-08 14:18:00,518,1,3,4,134,At Risk
14696,8,2473.28,2011-12-05 13:43:00,3,5,4,4,544,Champions
14697,2,188.60999999999999,2011-05-05 15:39:00,217,2,2,1,221,Others
14698,5,1217.27,2011-12-08 12:26:00,1,5,4,3,543,Loyal Customers
14699,4,702.6,2011-05-09 14:54:00,213,2,3,3,233,Others
14700,5,3076.06,2011-11-07 14:40:00,31,4,4,5,445,Champions
14701,15,4487.11,2011-11-29 12:38:00,10,5,5,5,555,Champions
14702,29,6368.78,2011-12-08 19:29:00,0,5,5,5,555,Champions
14703,1,318.17,2011-11-25 09:23:00,14,5,1,2,512,Potential Loyalists
14704,11,1752.92,2011-11-28 12:51:00,10,5,5,4,554,Champions
14705,1,179.0,2011-05-25 12:39:00,198,2,1,1,211,Others
14706,1,367.54,2010-03-31 11:09:00,618,1,1,2,112,Others
14707,2,139.2,2010-09-30 11:37:00,435,1,2,1,121,Others
14708,5,1793.22,2011-12-07 08:21:00,2,5,4,4,544,Champions
14709,25,8886.33,2011-11-24 15:41:00,14,5,5,5,555,Champions
14710,13,1899.79,2011-11-25 14:53:00,13,5,5,4,554,Champions
14711,11,2839.62,2011-11-29 14:58:00,9,5,5,4,554,Champions
14712,4,1328.0700000000002,2011-11-10 12:59:00,28,4,3,4,434,Loyal Customers
14713,21,5115.76,2011-11-30 16:26:00,8,5,5,5,555,Champions
14714,4,906.24,2011-11-15 13:07:00,23,4,3,3,433,Loyal Customers
14715,8,1825.45,2011-11-15 12:10:00,24,4,4,4,444,Champions
14716,3,543.28,2011-10-27 17:29:00,42,4,3,2,432,Others
14717,1,81.3,2009-12-06 13:05:00,732,1,1,1,111,Others
14718,1,226.42,2010-10-25 13:07:00,409,2,1,1,211,Others
14719,5,1581.84,2011-12-08 12:43:00,1,5,4,4,544,Champions
14720,3,663.81,2011-12-04 12:02:00,5,5,3,3,533,Loyal Customers
14721,1,109.07,2010-11-25 13:08:00,378,2,1,1,211,Others
14722,3,489.52,2011-07-15 14:58:00,146,3,3,2,332,Others
14723,11,1803.06,2011-11-29 15:23:00,9,5,5,4,554,Champions
14724,1,341.9,2010-04-28 13:26:00,589,1,1,2,112,Others
14725,4,1252.74,2011-11-15 12:42:00,24,4,3,4,434,Loyal Customers
14726,1,116.5,2010-02-23 12:35:00,654,1,1,1,111,Others
14727,3,463.72999999999996,2011-03-10 14:45:00,273,2,3,2,232,Others
14728,1,190.58,2010-10-22 15:57:00,412,1,1,1,111,Others
14729,3,586.24,2010-12-01 12:43:00,373,2,3,2,232,Others
14730,8,1897.57,2011-12-08 14:39:00,0,5,4,4,544,Champions
14731,3,380.02,2011-10-23 15:54:00,46,4,3,2,432,Others
14732,19,5517.07,2011-12-01 14:34:00,7,5,5,5,555,Champions
14733,15,14335.15,2011-11-23 15:39:00,15,5,5,5,555,Champions
14734,4,1056.42,2010-10-10 12:04:00,425,1,3,3,133,Others
14735,56,12240.16,2011-12-06 12:09:00,3,5,5,5,555,Champions
14736,2,374.05,2010-08-11 15:21:00,484,1,2,2,122,Others
14737,4,3554.17,2011-12-06 10:16:00,3,5,3,5,535,Loyal Customers
14738,9,1821.9,2011-10-28 08:56:00,42,4,5,4,454,Champions
14739,25,11573.62,2011-12-05 16:54:00,3,5,5,5,555,Champions
14740,11,4161.06,2011-05-26 18:17:00,196,2,5,5,255,At Risk
14741,7,1713.09,2011-11-28 08:48:00,11,5,4,4,544,Champions
14742,1,579.85,2010-09-30 14:07:00,434,1,1,2,112,Others
14743,1,50.48,2010-04-26 10:26:00,592,1,1,1,111,Others
14744,14,3660.08,2011-11-23 12:51:00,15,5,5,5,555,Champions
14745,12,2551.41,2011-08-19 10:05:00,112,3,5,4,354,Loyal Customers
14746,4,593.5,2010-10-29 14:44:00,405,2,3,2,232,Others
14747,1,328.2,2011-04-04 14:09:00,248,2,1,2,212,Others
14748,10,2681.9,2011-11-10 18:33:00,28,4,5,4,454,Champions
14749,1,310.15,2010-08-17 12:36:00,479,1,1,2,112,Others
14750,1,112.03,2009-12-03 17:57:00,735,1,1,1,111,Others
14751,2,126.45,2010-01-24 13:37:00,683,1,2,1,121,Others
14752,1,389.64,2011-10-27 11:55:00,43,4,1,2,412,Potential Loyalists
14753,2,869.51,2011-09-13 14:50:00,86,3,2,3,323,Others
14754,6,1547.93,2011-10-26 12:01:00,44,4,4,4,444,Champions
14755,25,9972.550000000001,2011-11-30 11:24:00,9,5,5,5,555,Champions
14756,3,2653.76,2011-11-24 18:13:00,14,5,3,4,534,Loyal Customers
14757,1,420.5,2011-09-25 14:36:00,74,3,1,2,312,Others
14758,7,2864.97,2011-07-18 08:21:00,144,3,4,4,344,Loyal Customers
14759,3,1625.97,2011-12-05 12:03:00,4,5,3,4,534,Loyal Customers
14760,1,89.2,2011-02-15 16:27:00,296,2,1,1,211,Others
14761,3,447.92,2011-10-12 12:10:00,58,4,3,2,432,Others
14762,2,417.57,2011-03-21 08:20:00,263,2,2,2,222,Others
14764,1,278.3,2011-10-24 11:54:00,46,4,1,1,411,Potential Loyalists
14765,3,254.11,2011-11-10 19:53:00,28,4,3,1,431,Others
14766,11,6375.7300000000005,2011-12-01 16:05:00,7,5,5,5,555,Champions
14767,1,382.81,2010-08-22 14:54:00,473,1,1,2,112,Others
14768,2,192.60000000000002,2011-11-22 12:54:00,16,5,2,1,521,Potential Loyalists
14769,17,15514.11,2011-12-07 10:24:00,2,5,5,5,555,Champions
14770,8,3637.64,2011-04-21 14:21:00,231,2,4,5,245,At Risk
14771,2,594.62,2010-03-28 12:52:00,620,1,2,2,122,Others
14772,1,139.26,2011-08-19 15:04:00,111,3,1,1,311,Others
14773,1,140.55,2010-04-26 10:29:00,592,1,1,1,111,Others
14774,1,241.45,2010-06-29 12:26:00,528,1,1,1,111,Others
14775,3,1011.9,2011-10-12 15:27:00,57,4,3,3,433,Loyal Customers
14776,15,3708.3,2011-10-19 15:34:00,50,4,5,5,455,Champions
14777,1,307.56,2010-11-01 12:50:00,403,2,1,2,212,Others
14778,2,730.86,2011-08-04 15:23:00,126,3,2,3,323,Others
14779,3,386.15,2011-03-04 12:42:00,280,2,3,2,232,Others
14780,2,447.68,2011-10-16 12:46:00,54,4,2,2,422,Potential Loyalists
14782,1,200.10000000000002,2011-01-24 11:12:00,319,2,1,1,211,Others
14783,1,307.3,2010-02-18 16:16:00,658,1,1,2,112,Others
14784,3,449.93,2011-11-13 13:30:00,25,4,3,2,432,Others
14785,2,77.4,2011-11-29 13:21:00,9,5,2,1,521,Potential Loyalists
14786,1,90.96,2010-06-07 13:42:00,549,1,1,1,111,Others
14787,1,110.65,2010-08-25 14:38:00,470,1,1,1,111,Others
14788,3,1156.32,2011-12-02 17:06:00,6,5,3,3,533,Loyal Customers
14789,1,197.64,2011-11-11 08:59:00,28,4,1,1,411,Potential Loyalists
14790,10,2526.62,2011-11-23 09:28:00,16,5,5,4,554,Champions
14791,1,303.63,2010-04-12 10:24:00,606,1,1,2,112,Others
14792,1,6.2,2011-10-07 09:19:00,63,3,1,1,311,Others
14793,2,625.9,2011-11-18 14:50:00,20,4,2,3,423,Potential Loyalists
14794,10,1953.9,2011-12-07 10:11:00,2,5,5,4,554,Champions
14795,1,131.45000000000002,2011-06-26 13:04:00,165,3,1,1,311,Others
14796,27,10169.33,2011-12-08 15:31:00,0,5,5,5,555,Champions
14797,1,300.31,2010-07-20 14:07:00,506,1,1,2,112,Others
