Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
C516602,21145,ANTIQUE GLASS PLACE SETTING,-1,2010-07-21 14:19:00,1.25,14938.0,Channel Islands,-1.25
C516602,21666,RIDGED GLASS T-LIGHT HOLDER,-1,2010-07-21 14:19:00,0.65,14938.0,Channel Islands,-0.65
C516603,21877,HOME SWEET HOME MUG,-2,2010-07-21 14:21:00,1.25,16556.0,United Kingdom,-2.5
C516604,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2010-07-21 14:22:00,34.95,17680.0,United Kingdom,-34.95
C516605,22423,REGENCY CAKESTAND 3 TIER,-2,2010-07-21 14:27:00,10.95,14299.0,United Kingdom,-21.9
C516606,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,-3,2010-07-21 14:30:00,2.95,14766.0,United Kingdom,-8.850000000000001
C516606,21320,GLASS CHALICE GREEN  LARGE ,-2,2010-07-21 14:30:00,2.55,14766.0,United Kingdom,-5.1
C516606,79000,MOROCCAN TEA GLASS,-3,2010-07-21 14:30:00,0.85,14766.0,United Kingdom,-2.55
C516606,84927D,LA PALMIERA TILE HOOK,-1,2010-07-21 14:30:00,2.1,14766.0,United Kingdom,-2.1
C516606,21539,RED RETROSPOT BUTTER DISH,-1,2010-07-21 14:30:00,4.95,14766.0,United Kingdom,-4.95
C516612,BANK CHARGES,Bank Charges,-1,2010-07-21 14:45:00,165.84,,United Kingdom,-165.84
C516614,S,SAMPLES,-1,2010-07-21 14:49:00,49.98,,United Kingdom,-49.98
C516614,S,SAMPLES,-1,2010-07-21 14:49:00,54.99,,United Kingdom,-54.99
C516614,S,SAMPLES,-1,2010-07-21 14:49:00,50.0,,United Kingdom,-50.0
C516614,S,SAMPLES,-1,2010-07-21 14:49:00,13.98,,United Kingdom,-13.98
C516614,S,SAMPLES,-1,2010-07-21 14:49:00,8.77,,United Kingdom,-8.77
C516636,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-4,2010-07-22 11:14:00,4.95,12693.0,Germany,-19.8
C516645,22467,GUMBALL COAT RACK,-2,2010-07-22 11:25:00,2.55,13564.0,United Kingdom,-5.1
516654,22033,counted,-80,2010-07-22 11:27:00,0.0,,United Kingdom,-0.0
C516657,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-24,2010-07-22 11:28:00,3.81,17090.0,United Kingdom,-91.44
516660,48197,,-7,2010-07-22 11:29:00,0.0,,United Kingdom,-0.0
516666,84715,,-43,2010-07-22 11:30:00,0.0,,United Kingdom,-0.0
516662,40018F,,-30,2010-07-22 11:30:00,0.0,,United Kingdom,-0.0
516669,84670,,-100,2010-07-22 11:32:00,0.0,,United Kingdom,-0.0
516675,22413,,-40,2010-07-22 11:34:00,0.0,,United Kingdom,-0.0
516681,22086,,-89,2010-07-22 11:37:00,0.0,,United Kingdom,-0.0
C516712,22504,CABIN BAG VINTAGE RETROSPOT,-4,2010-07-22 12:17:00,29.95,14895.0,United Kingdom,-119.8
C516722,D,Discount,-1,2010-07-22 12:30:00,15.0,14527.0,United Kingdom,-15.0
516723,85161,damaged,-7,2010-07-22 12:38:00,0.0,,United Kingdom,-0.0
516724,84356,damaged,-14,2010-07-22 12:40:00,0.0,,United Kingdom,-0.0
C516745,21918,SET 12 KIDS COLOUR  CHALK STICKS,-12,2010-07-22 14:51:00,0.42,15563.0,United Kingdom,-5.04
C516754,79323GR,GREEN CHERRY LIGHTS,-3,2010-07-22 16:32:00,6.75,13889.0,United Kingdom,-20.25
C516754,79323W,WHITE CHERRY LIGHTS,-4,2010-07-22 16:32:00,6.75,13889.0,United Kingdom,-27.0
C516754,79323P,PINK CHERRY LIGHTS,-4,2010-07-22 16:32:00,6.75,13889.0,United Kingdom,-27.0
C516754,79323LP,LIGHT PINK CHERRY LIGHTS,-4,2010-07-22 16:32:00,6.75,13889.0,United Kingdom,-27.0
C516754,79323B,BLACK CHERRY LIGHTS,-3,2010-07-22 16:32:00,6.75,13889.0,United Kingdom,-20.25
516755,22165,damaged,-11,2010-07-22 16:33:00,0.0,,United Kingdom,-0.0
516756,22167,damaged,-13,2010-07-22 16:33:00,0.0,,United Kingdom,-0.0
516759,45008C,"dirty, torn, thrown away.",-15,2010-07-22 16:40:00,0.0,,United Kingdom,-0.0
C516762,79320,FLAMINGO LIGHTS,-3,2010-07-22 17:00:00,4.95,17113.0,United Kingdom,-14.850000000000001
C516762,79323W,WHITE CHERRY LIGHTS,-2,2010-07-22 17:00:00,6.75,17113.0,United Kingdom,-13.5
C516762,79323P,PINK CHERRY LIGHTS,-2,2010-07-22 17:00:00,6.75,17113.0,United Kingdom,-13.5
C516763,79323P,PINK CHERRY LIGHTS,-24,2010-07-22 17:02:00,5.45,13946.0,United Kingdom,-130.8
C516764,22215,CAKE STAND WHITE TWO TIER LACE,-12,2010-07-22 17:05:00,7.65,14199.0,United Kingdom,-91.80000000000001
C516765,22526,WHEELBARROW FOR CHILDREN ,-1,2010-07-22 17:10:00,12.75,17145.0,United Kingdom,-12.75
C516766,22555,PLASTERS IN TIN STRONGMAN,-3,2010-07-22 17:11:00,1.65,16170.0,United Kingdom,-4.949999999999999
C516766,22551,PLASTERS IN TIN SPACEBOY,-1,2010-07-22 17:11:00,1.65,16170.0,United Kingdom,-1.65
C516771,84919,BLUE CUSHION COVER WITH FLOWER,-6,2010-07-22 18:30:00,6.95,,United Kingdom,-41.7
C516784,22083,PAPER CHAIN KIT RETRO SPOT,-24,2010-07-23 09:28:00,2.95,12755.0,Japan,-70.80000000000001
C516784,22085,PAPER CHAIN KIT SKULLS ,-24,2010-07-23 09:28:00,2.95,12755.0,Japan,-70.80000000000001
C516784,21202,DOLLY HONEYCOMB GARLAND,-48,2010-07-23 09:28:00,1.45,12755.0,Japan,-69.6
C516784,21204,DAISIES  HONEYCOMB GARLAND ,-48,2010-07-23 09:28:00,1.45,12755.0,Japan,-69.6
C516784,21207,SKULL AND CROSSBONES  GARLAND ,-48,2010-07-23 09:28:00,1.45,12755.0,Japan,-69.6
C516784,22080,RIBBON REEL SPOTS DESIGN ,-30,2010-07-23 09:28:00,1.65,12755.0,Japan,-49.5
C516784,22079,RIBBON REEL HEARTS DESIGN ,-30,2010-07-23 09:28:00,1.65,12755.0,Japan,-49.5
C516784,22081,RIBBON REEL FLORA + FAUNA ,-30,2010-07-23 09:28:00,1.65,12755.0,Japan,-49.5
C516784,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,-16,2010-07-23 09:28:00,0.85,12755.0,Japan,-13.6
C516784,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,-12,2010-07-23 09:28:00,2.95,12755.0,Japan,-35.400000000000006
C516784,21203,BUTTERFLIES  HONEYCOMB GARLAND,-48,2010-07-23 09:28:00,1.45,12755.0,Japan,-69.6
C516799,20668,DISCO BALL CHRISTMAS DECORATION,-1,2010-07-23 10:43:00,0.12,14606.0,United Kingdom,-0.12
C516799,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-07-23 10:43:00,4.95,14606.0,United Kingdom,-4.95
C516838,85099F,JUMBO BAG STRAWBERRY,-2,2010-07-23 11:09:00,1.95,14477.0,United Kingdom,-3.9
C516881,79029,GLASS HONEYPOT WASP CATCHER,-3,2010-07-23 13:45:00,1.65,18097.0,United Kingdom,-4.949999999999999
C516882,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2010-07-23 14:10:00,2.95,14739.0,United Kingdom,-8.850000000000001
C516883,22656,VINTAGE BLUE KITCHEN CABINET,-1,2010-07-23 14:11:00,88.5,14895.0,United Kingdom,-88.5
C516894,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-3,2010-07-23 15:16:00,3.75,12963.0,United Kingdom,-11.25
C516894,84691,PACK 20 DOLLY PEGS,-1,2010-07-23 15:16:00,0.85,12963.0,United Kingdom,-0.85
C516894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-6,2010-07-23 15:16:00,2.95,12963.0,United Kingdom,-17.700000000000003
C516894,22357,KINGS CHOICE BISCUIT TIN,-1,2010-07-23 15:16:00,4.25,12963.0,United Kingdom,-4.25
C516894,22508,DOORSTOP RETROSPOT HEART,-1,2010-07-23 15:16:00,3.75,12963.0,United Kingdom,-3.75
C516894,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-12,2010-07-23 15:16:00,2.95,12963.0,United Kingdom,-35.400000000000006
C516912,22625,RED KITCHEN SCALES,-2,2010-07-25 11:06:00,8.5,14156.0,EIRE,-17.0
C516912,22624,IVORY KITCHEN SCALES,-2,2010-07-25 11:06:00,8.5,14156.0,EIRE,-17.0
C516912,22626,BLACK KITCHEN SCALES,-2,2010-07-25 11:06:00,8.5,14156.0,EIRE,-17.0
C516912,22649,STRAWBERRY FAIRY CAKE TEAPOT,-8,2010-07-25 11:06:00,4.95,14156.0,EIRE,-39.6
C516912,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-12,2010-07-25 11:06:00,1.45,14156.0,EIRE,-17.4
C516912,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,2010-07-25 11:06:00,1.45,14156.0,EIRE,-17.4
C516912,22644,CERAMIC CHERRY CAKE MONEY BANK,-12,2010-07-25 11:06:00,1.45,14156.0,EIRE,-17.4
C516934,21922,UNION STRIPE WITH FRINGE  HAMMOCK,-1,2010-07-25 13:10:00,7.95,17969.0,United Kingdom,-7.95
C516947,84782C,GREEN 3 TIER GLASS PLATE STAND,-1,2010-07-25 15:25:00,12.75,13276.0,United Kingdom,-12.75
C516952,22176,BLUE OWL SOFT TOY,-1,2010-07-25 15:38:00,2.95,13148.0,United Kingdom,-2.95
C516958,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-07-25 16:00:00,12.75,14938.0,Channel Islands,-12.75
C516965,84676,BATH DUCK WATERING CAN,-3,2010-07-26 09:29:00,2.95,12451.0,Switzerland,-8.850000000000001
C516965,21746,SMALL RED RETROSPOT WINDMILL,-10,2010-07-26 09:29:00,1.25,12451.0,Switzerland,-12.5
C516971,84880,WHITE WIRE EGG HOLDER,-1,2010-07-26 10:31:00,5.95,14422.0,United Kingdom,-5.95
C516971,22461,SAVOY ART DECO CLOCK,-5,2010-07-26 10:31:00,10.95,14422.0,United Kingdom,-54.75
C516972,22423,REGENCY CAKESTAND 3 TIER,-1,2010-07-26 10:33:00,12.75,14205.0,United Kingdom,-12.75
C516972,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2010-07-26 10:33:00,6.95,14205.0,United Kingdom,-6.95
C516974,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-07-26 10:36:00,2.95,17469.0,United Kingdom,-2.95
C516979,84880,WHITE WIRE EGG HOLDER,-2,2010-07-26 10:56:00,5.95,16150.0,United Kingdom,-11.9
C516979,84839,SWEETHEART KEY CABINET,-1,2010-07-26 10:56:00,6.75,16150.0,United Kingdom,-6.75
C516979,22318,FIVE HEART HANGING DECORATION,-1,2010-07-26 10:56:00,2.95,16150.0,United Kingdom,-2.95
C516979,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2010-07-26 10:56:00,2.95,16150.0,United Kingdom,-2.95
C517013,M,Manual,-1,2010-07-26 11:32:00,626.35,,EIRE,-626.35
C517054,22630,DOLLY GIRL LUNCH BOX,-1,2010-07-26 12:52:00,1.95,14420.0,United Kingdom,-1.95
C517056,22312,OFFICE MUG WARMER POLKADOT,-1,2010-07-26 13:06:00,4.95,12590.0,Germany,-4.95
C517058,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,2010-07-26 13:20:00,2.95,14236.0,United Kingdom,-2.95
C517063,21506,"FANCY FONT BIRTHDAY CARD, ",-24,2010-07-26 13:39:00,0.42,16555.0,United Kingdom,-10.08
C517063,21212,PACK OF 72 RETRO SPOT CAKE CASES,-72,2010-07-26 13:39:00,0.55,16555.0,United Kingdom,-39.6
C517063,84991,60 TEATIME FAIRY CAKE CASES,-72,2010-07-26 13:39:00,0.55,16555.0,United Kingdom,-39.6
C517063,84375,SET OF 20 KIDS COOKIE CUTTERS,-24,2010-07-26 13:39:00,1.95,16555.0,United Kingdom,-46.8
C517063,21357,TOAST ITS - DINOSAUR,-48,2010-07-26 13:39:00,1.25,16555.0,United Kingdom,-60.0
C517063,37503,TEA TIME CAKE STAND IN GIFT BOX,-2,2010-07-26 13:39:00,10.75,16555.0,United Kingdom,-21.5
C517063,21914,BLUE HARMONICA IN BOX ,-48,2010-07-26 13:39:00,1.25,16555.0,United Kingdom,-60.0
C517063,21915,RED  HARMONICA IN BOX ,-48,2010-07-26 13:39:00,1.25,16555.0,United Kingdom,-60.0
C517063,20724,RED SPOTTY CHARLOTTE BAG,-20,2010-07-26 13:39:00,0.85,16555.0,United Kingdom,-17.0
C517063,20723,STRAWBERRY CHARLOTTE BAG,-20,2010-07-26 13:39:00,0.85,16555.0,United Kingdom,-17.0
C517063,22035,VINTAGE CARAVAN GREETING CARD ,-48,2010-07-26 13:39:00,0.42,16555.0,United Kingdom,-20.16
C517063,22029,SPACEBOY BIRTHDAY CARD,-48,2010-07-26 13:39:00,0.42,16555.0,United Kingdom,-20.16
C517063,22036,DINOSAUR BIRTHDAY CARD,-48,2010-07-26 13:39:00,0.42,16555.0,United Kingdom,-20.16
C517063,22027,TEA PARTY BIRTHDAY CARD,-24,2010-07-26 13:39:00,0.42,16555.0,United Kingdom,-10.08
C517063,22491,PACK OF 12 COLOURED PENCILS,-24,2010-07-26 13:39:00,0.85,16555.0,United Kingdom,-20.4
C517064,22528,GARDENERS KNEELING PAD,-36,2010-07-26 13:40:00,1.25,16555.0,United Kingdom,-45.0
C517064,21868,POTTING SHED TEA MUG,-48,2010-07-26 13:40:00,1.25,16555.0,United Kingdom,-60.0
C517064,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-48,2010-07-26 13:40:00,3.45,16555.0,United Kingdom,-165.60000000000002
C517067,84987,SET OF 36 TEATIME PAPER DOILIES,-24,2010-07-26 13:42:00,1.45,16555.0,United Kingdom,-34.8
C517067,37501,TEA TIME TEA SET IN GIFT BOX,-6,2010-07-26 13:42:00,6.95,16555.0,United Kingdom,-41.7
C517067,37503,TEA TIME CAKE STAND IN GIFT BOX,-2,2010-07-26 13:42:00,10.75,16555.0,United Kingdom,-21.5
C517067,21661,VINTAGE GLASS TEA CADDY,-3,2010-07-26 13:42:00,5.95,16555.0,United Kingdom,-17.85
C517067,22308,TEA COSY BLUE STRIPE,-24,2010-07-26 13:42:00,2.55,16555.0,United Kingdom,-61.199999999999996
C517067,22309,TEA COSY RED  STRIPE,-24,2010-07-26 13:42:00,2.55,16555.0,United Kingdom,-61.199999999999996
C517067,22348,TEA BAG PLATE RED SPOTTY ,-48,2010-07-26 13:42:00,0.85,16555.0,United Kingdom,-40.8
C517067,22358,KINGS CHOICE TEA CADDY ,-18,2010-07-26 13:42:00,2.95,16555.0,United Kingdom,-53.1
C517067,22357,KINGS CHOICE BISCUIT TIN,-12,2010-07-26 13:42:00,3.75,16555.0,United Kingdom,-45.0
C517067,37500,TEA TIME TEAPOT IN GIFT BOX,-4,2010-07-26 13:42:00,9.95,16555.0,United Kingdom,-39.8
C517068,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-24,2010-07-26 13:46:00,2.95,16555.0,United Kingdom,-70.80000000000001
C517068,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-12,2010-07-26 13:46:00,1.65,16555.0,United Kingdom,-19.799999999999997
C517068,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,-24,2010-07-26 13:46:00,0.65,16555.0,United Kingdom,-15.600000000000001
C517068,20724,RED SPOTTY CHARLOTTE BAG,-30,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-25.5
C517068,84270,ASSTD DESIGN BUBBLE GUM RING,-90,2010-07-26 13:46:00,0.21,16555.0,United Kingdom,-18.9
C517068,20723,STRAWBERRY CHARLOTTE BAG,-30,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-25.5
C517068,22489,PACK OF 12 TRADITIONAL CRAYONS,-24,2010-07-26 13:46:00,0.42,16555.0,United Kingdom,-10.08
C517068,22492,MINI PAINT SET VINTAGE ,-36,2010-07-26 13:46:00,0.65,16555.0,United Kingdom,-23.400000000000002
C517068,21889,WOODEN BOX OF DOMINOES,-12,2010-07-26 13:46:00,1.25,16555.0,United Kingdom,-15.0
C517068,21790,VINTAGE SNAP CARDS,-24,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-20.4
C517068,21704,BAG 250g SWIRLY MARBLES,-24,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-20.4
C517068,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-192,2010-07-26 13:46:00,0.21,16555.0,United Kingdom,-40.32
C517068,21829,DINOSAUR KEYRINGS ASSORTED,-108,2010-07-26 13:46:00,0.21,16555.0,United Kingdom,-22.68
C517068,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-6,2010-07-26 13:46:00,2.95,16555.0,United Kingdom,-17.700000000000003
C517068,15044D,RED PAPER PARASOL,-6,2010-07-26 13:46:00,2.95,16555.0,United Kingdom,-17.700000000000003
C517068,21788,KIDS RAIN MAC BLUE,-24,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-20.4
C517068,21789,KIDS RAIN MAC PINK,-24,2010-07-26 13:46:00,0.85,16555.0,United Kingdom,-20.4
C517068,22444,GROW YOUR OWN PLANT IN A CAN ,-24,2010-07-26 13:46:00,1.25,16555.0,United Kingdom,-30.0
C517068,22524,CHILDRENS GARDEN GLOVES BLUE,-12,2010-07-26 13:46:00,1.25,16555.0,United Kingdom,-15.0
C517068,22525,CHILDRENS GARDEN GLOVES PINK,-12,2010-07-26 13:46:00,1.25,16555.0,United Kingdom,-15.0
C517068,84016,FLAG OF ST GEORGE CAR FLAG,-36,2010-07-26 13:46:00,0.42,16555.0,United Kingdom,-15.12
C517075,84466,TOP SECRET PEN SET,-15,2010-07-26 14:04:00,0.95,16656.0,United Kingdom,-14.25
C517136,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,2010-07-27 10:34:00,1.25,15051.0,United Kingdom,-15.0
C517219,21713,CITRONELLA CANDLE FLOWERPOT,-3,2010-07-27 12:31:00,2.1,15788.0,United Kingdom,-6.300000000000001
C517220,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2010-07-27 12:38:00,4.95,,United Kingdom,-14.850000000000001
C517227,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,-72,2010-07-27 13:16:00,2.1,17408.0,United Kingdom,-151.20000000000002
C517231,D,Discount,-120,2010-07-27 13:34:00,0.27,16422.0,United Kingdom,-32.400000000000006
C517234,21425,SKULLS STORAGE BOX LARGE,-1,2010-07-27 13:47:00,2.95,17841.0,United Kingdom,-2.95
C517234,22467,GUMBALL COAT RACK,-1,2010-07-27 13:47:00,2.55,17841.0,United Kingdom,-2.55
C517244,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-1,2010-07-27 14:43:00,3.75,15306.0,United Kingdom,-3.75
C517245,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-07-27 14:53:00,1.25,12421.0,Spain,-5.0
517255,44230,,-162,2010-07-27 16:32:00,0.0,,United Kingdom,-0.0
C517258,22692,DOORMAT WELCOME TO OUR HOME,-140,2010-07-27 16:54:00,4.58,18102.0,United Kingdom,-641.2
C517258,22691,DOORMAT WELCOME SUNRISE,-140,2010-07-27 16:54:00,4.58,18102.0,United Kingdom,-641.2
C517261,22630,DOLLY GIRL LUNCH BOX,-2,2010-07-27 17:17:00,1.95,13178.0,United Kingdom,-3.9
C517261,22138,BAKING SET 9 PIECE RETROSPOT ,-2,2010-07-27 17:17:00,4.95,13178.0,United Kingdom,-9.9
C517261,22502,PICNIC BASKET WICKER SMALL,-1,2010-07-27 17:17:00,4.25,13178.0,United Kingdom,-4.25
C517262,D,Discount,-1,2010-07-27 17:22:00,6.0,16422.0,United Kingdom,-6.0
C517263,D,Discount,-1,2010-07-27 17:35:00,142.0,16029.0,United Kingdom,-142.0
517278,22487,damages,-16,2010-07-28 10:28:00,0.0,,United Kingdom,-0.0
C517320,22269,EGG CUP NATURAL CHICKEN,-1,2010-07-28 11:56:00,1.25,13982.0,United Kingdom,-1.25
C517320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-07-28 11:56:00,2.95,13982.0,United Kingdom,-2.95
C517320,21535,RED RETROSPOT SMALL MILK JUG,-1,2010-07-28 11:56:00,2.55,13982.0,United Kingdom,-2.55
C517335,D,Discount,-1,2010-07-28 13:17:00,9.38,14527.0,United Kingdom,-9.38
C517349,20749,ASSORTED COLOUR MINI CASES,-1,2010-07-28 14:28:00,6.35,15694.0,United Kingdom,-6.35
C517349,22423,REGENCY CAKESTAND 3 TIER,-7,2010-07-28 14:28:00,10.95,15694.0,United Kingdom,-76.64999999999999
C517350,M,Manual,-22,2010-07-28 14:29:00,1.06,15251.0,United Kingdom,-23.32
C517356,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-4,2010-07-28 15:23:00,1.65,16128.0,United Kingdom,-6.6
C517363,21218,RED SPOTTY BISCUIT TIN,-1,2010-07-28 16:40:00,3.75,14590.0,United Kingdom,-3.75
C517363,21843,RED RETROSPOT CAKE STAND,-1,2010-07-28 16:40:00,10.95,14590.0,United Kingdom,-10.95
C517364,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-3,2010-07-28 16:43:00,7.95,14898.0,United Kingdom,-23.85
C517364,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-07-28 16:43:00,3.75,14898.0,United Kingdom,-3.75
C517367,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-07-28 16:59:00,7.95,17096.0,United Kingdom,-7.95
C517368,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-2,2010-07-28 17:01:00,9.95,13089.0,United Kingdom,-19.9
C517368,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2010-07-28 17:01:00,9.95,13089.0,United Kingdom,-9.95
C517368,22630,DOLLY GIRL LUNCH BOX,-6,2010-07-28 17:01:00,1.95,13089.0,United Kingdom,-11.7
C517369,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-07-28 17:02:00,6.45,15283.0,United Kingdom,-12.9
C517370,22629,SPACEBOY LUNCH BOX ,-1,2010-07-28 17:03:00,1.95,17364.0,United Kingdom,-1.95
C517371,22064,PINK DOUGHNUT TRINKET POT ,-1,2010-07-28 17:04:00,1.65,13266.0,United Kingdom,-1.65
C517373,22423,REGENCY CAKESTAND 3 TIER,-2,2010-07-28 17:06:00,12.75,15394.0,United Kingdom,-25.5
C517374,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-07-28 17:10:00,1.25,15600.0,United Kingdom,-1.25
C517374,22465,HANGING METAL STAR LANTERN,-4,2010-07-28 17:10:00,1.65,15600.0,United Kingdom,-6.6
C517374,21361,LOVE LARGE WOOD LETTERS ,-1,2010-07-28 17:10:00,12.75,15600.0,United Kingdom,-12.75
C517375,85124C,GREEN JUICY FRUIT PHOTO FRAME,-1,2010-07-28 17:10:00,2.55,16558.0,United Kingdom,-2.55
C517376,22630,DOLLY GIRL LUNCH BOX,-1,2010-07-28 17:11:00,1.95,15521.0,United Kingdom,-1.95
C517378,21922,UNION STRIPE WITH FRINGE  HAMMOCK,-4,2010-07-28 17:13:00,6.95,14000.0,United Kingdom,-27.8
C517379,22073,RED RETROSPOT STORAGE JAR,-1,2010-07-28 17:14:00,3.75,17677.0,United Kingdom,-3.75
C517379,22180,RETRO SPOT LAMP,-2,2010-07-28 17:14:00,9.95,17677.0,United Kingdom,-19.9
C517380,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-1,2010-07-28 17:16:00,2.55,15079.0,United Kingdom,-2.55
C517380,22423,REGENCY CAKESTAND 3 TIER,-3,2010-07-28 17:16:00,12.75,15079.0,United Kingdom,-38.25
C517383,22460,EMBOSSED GLASS TEALIGHT HOLDER,-2,2010-07-28 17:29:00,1.06,16984.0,United Kingdom,-2.12
517396,37503,,-104,2010-07-29 10:08:00,0.0,,United Kingdom,-0.0
C517458,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-2,2010-07-29 11:30:00,1.45,17188.0,United Kingdom,-2.9
C517458,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,2010-07-29 11:30:00,1.45,17188.0,United Kingdom,-1.45
C517458,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-1,2010-07-29 11:30:00,1.45,17188.0,United Kingdom,-1.45
C517458,22423,REGENCY CAKESTAND 3 TIER,-1,2010-07-29 11:30:00,12.75,17188.0,United Kingdom,-12.75
C517459,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-07-29 11:32:00,1.65,17602.0,United Kingdom,-1.65
C517459,22068,BLACK PIRATE TREASURE CHEST,-1,2010-07-29 11:32:00,1.65,17602.0,United Kingdom,-1.65
C517459,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-07-29 11:32:00,1.25,17602.0,United Kingdom,-1.25
C517461,21763,VINTAGE WOODEN BAR STOOL,-1,2010-07-29 11:35:00,29.95,14911.0,EIRE,-29.95
C517462,21380,WOODEN HAPPY BIRTHDAY GARLAND,-3,2010-07-29 11:36:00,2.95,16975.0,United Kingdom,-8.850000000000001
C517463,22467,GUMBALL COAT RACK,-2,2010-07-29 11:39:00,2.55,13102.0,United Kingdom,-5.1
C517463,21473,SWEETHEART CREAM STEEL TABLE RECT,-1,2010-07-29 11:39:00,19.95,13102.0,United Kingdom,-19.95
C517463,22428,ENAMEL FIRE BUCKET CREAM,-2,2010-07-29 11:39:00,6.95,13102.0,United Kingdom,-13.9
C517464,21033,JUMBO BAG CHARLIE AND LOLA TOYS,-10,2010-07-29 11:42:00,2.95,16670.0,United Kingdom,-29.5
C517465,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-07-29 11:44:00,7.95,17865.0,United Kingdom,-15.9
C517465,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-07-29 11:44:00,9.95,17865.0,United Kingdom,-9.95
C517465,21232,STRAWBERRY CERAMIC TRINKET BOX,-9,2010-07-29 11:44:00,1.06,17865.0,United Kingdom,-9.540000000000001
C517465,21231,SWEETHEART CERAMIC TRINKET BOX,-3,2010-07-29 11:44:00,1.25,17865.0,United Kingdom,-3.75
C517466,90062,CARNIVAL BRACELET,-2,2010-07-29 11:46:00,12.75,13288.0,United Kingdom,-25.5
C517466,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-07-29 11:46:00,9.95,13288.0,United Kingdom,-9.95
C517468,22341,LOVE GARLAND PAINTED ZINC ,-12,2010-07-29 11:48:00,1.65,16176.0,United Kingdom,-19.799999999999997
C517468,22342,HOME GARLAND PAINTED ZINC ,-12,2010-07-29 11:48:00,1.65,16176.0,United Kingdom,-19.799999999999997
C517469,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,-1,2010-07-29 11:53:00,0.72,14680.0,United Kingdom,-0.72
C517469,20724,RED SPOTTY CHARLOTTE BAG,-1,2010-07-29 11:53:00,0.72,14680.0,United Kingdom,-0.72
C517469,20727,LUNCH BAG  BLACK SKULL.,-3,2010-07-29 11:53:00,1.45,14680.0,United Kingdom,-4.35
C517469,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,2010-07-29 11:53:00,2.55,14680.0,United Kingdom,-2.55
C517469,20726,LUNCH BAG WOODLAND,-1,2010-07-29 11:53:00,1.45,14680.0,United Kingdom,-1.45
C517469,20728,LUNCH BAG CARS BLUE,-1,2010-07-29 11:53:00,1.45,14680.0,United Kingdom,-1.45
